region_id,region_name,crop,scenario,year,area_in_drought(% of planted)
5,N. Great Plains,corn,RCP4.5-NF-hotter,2036,1.727671237
5,N. Great Plains,corn,RCP4.5-NF-hotter,2037,1.703423605
5,N. Great Plains,corn,RCP4.5-NF-hotter,2038,3.878713363
5,N. Great Plains,corn,RCP4.5-NF-hotter,2039,0.352011284
5,N. Great Plains,corn,RCP4.5-NF-hotter,2040,11.97023581
5,N. Great Plains,corn,RCP4.5-NF-hotter,2041,2.69226116
5,N. Great Plains,corn,RCP4.5-NF-hotter,2042,11.76443008
5,N. Great Plains,corn,RCP4.5-NF-hotter,2043,8.555551814
5,N. Great Plains,corn,RCP4.5-NF-hotter,2044,11.72350108
5,N. Great Plains,corn,RCP4.5-NF-hotter,2045,10.06156168
5,N. Great Plains,corn,RCP4.5-NF-hotter,2046,11.72836182
5,N. Great Plains,corn,RCP4.5-NF-hotter,2047,0.693355612
5,N. Great Plains,corn,RCP4.5-NF-hotter,2048,1.344628921
5,N. Great Plains,corn,RCP4.5-NF-hotter,2049,0.457272569
5,N. Great Plains,corn,RCP4.5-NF-hotter,2050,0.063913379
5,N. Great Plains,corn,RCP4.5-NF-hotter,2051,0.254571118
5,N. Great Plains,corn,RCP4.5-NF-hotter,2052,10.79753261
5,N. Great Plains,corn,RCP4.5-NF-hotter,2053,2.694441343
5,N. Great Plains,corn,RCP4.5-NF-hotter,2054,3.778405623
5,N. Great Plains,corn,RCP4.5-NF-hotter,2055,5.027902196
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2021,17.01720038
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2022,4.175519085
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2023,4.798916904
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2024,3.356619142
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2025,8.118921521
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2026,2.605848262
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2027,11.21175118
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2028,15.31547966
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2029,19.12587522
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2030,13.14643572
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2031,10.33536423
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2032,13.42147501
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2033,2.189674739
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2034,16.51272729
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2035,3.763618393
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2036,14.88318532
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2037,9.3832359
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2038,13.49483016
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2039,7.94399668
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2040,18.30778629
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2041,12.3256966
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2042,17.60660893
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2043,16.28396264
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2044,15.98987089
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2045,13.9834173
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2046,16.6569522
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2047,11.71981173
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2048,12.5453558
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2049,10.09843314
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2050,6.653033949
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2051,8.604049477
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2052,18.49427201
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2053,15.62901382
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2054,13.70010835
5,N. Great Plains,corn,SSP5-8.5-NF-cooler,2055,14.23891429
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2021,17.30094976
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2022,3.44395654
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2023,4.396814731
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2024,2.8016259
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2025,7.475061599
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2026,2.169399936
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2027,10.69271574
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2028,14.78728999
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2029,17.75096795
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2030,13.55965843
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2031,10.49908083
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2032,14.27461789
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2033,2.493959803
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2034,15.45609986
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2035,3.33286811
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2036,14.9301057
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2037,9.830330107
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2038,14.9758401
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2039,9.655119639
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2040,18.34461883
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2041,12.34321423
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2042,17.22573081
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2043,16.19548219
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2044,15.97230741
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2045,14.57335321
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2046,16.00351735
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2047,14.12784396
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2048,13.65066808
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2049,11.28118592
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2050,7.95405302
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2051,10.05693997
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2052,18.07944226
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2053,15.1216089
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2054,12.74799375
5,N. Great Plains,corn,SSP5-8.5-NF-hotter,2055,12.101264
5,N. Great Plains,corn,RCP8.5-NF-cooler,2021,9.937921488
5,N. Great Plains,corn,RCP8.5-NF-cooler,2022,0.554038159
5,N. Great Plains,corn,RCP8.5-NF-cooler,2023,0.512335579
5,N. Great Plains,corn,RCP8.5-NF-cooler,2024,0.523031958
5,N. Great Plains,corn,RCP8.5-NF-cooler,2025,0.446915123
5,N. Great Plains,corn,RCP8.5-NF-cooler,2026,0.153358147
5,N. Great Plains,corn,RCP8.5-NF-cooler,2027,3.571023571
5,N. Great Plains,corn,RCP8.5-NF-cooler,2028,6.305407766
5,N. Great Plains,corn,RCP8.5-NF-cooler,2029,11.20581516
5,N. Great Plains,corn,RCP8.5-NF-cooler,2030,2.707500254
5,N. Great Plains,corn,RCP8.5-NF-cooler,2031,1.090007231
5,N. Great Plains,corn,RCP8.5-NF-cooler,2032,5.238382108
5,N. Great Plains,corn,RCP8.5-NF-cooler,2033,0.177752055
5,N. Great Plains,corn,RCP8.5-NF-cooler,2034,4.711131812
5,N. Great Plains,corn,RCP8.5-NF-cooler,2035,0.128286247
5,N. Great Plains,corn,RCP8.5-NF-cooler,2036,2.492735404
5,N. Great Plains,corn,RCP8.5-NF-cooler,2037,1.076027538
5,N. Great Plains,corn,RCP8.5-NF-cooler,2038,2.822893033
5,N. Great Plains,corn,RCP8.5-NF-cooler,2039,0.624094752
5,N. Great Plains,corn,RCP8.5-NF-cooler,2040,11.94964405
5,N. Great Plains,corn,RCP8.5-NF-cooler,2041,2.249422384
5,N. Great Plains,corn,RCP8.5-NF-cooler,2042,11.87612419
5,N. Great Plains,corn,RCP8.5-NF-cooler,2043,9.283415089
5,N. Great Plains,corn,RCP8.5-NF-cooler,2044,11.18671653
5,N. Great Plains,corn,RCP8.5-NF-cooler,2045,9.161704728
5,N. Great Plains,corn,RCP8.5-NF-cooler,2046,11.81690506
5,N. Great Plains,corn,RCP8.5-NF-cooler,2047,1.125867906
5,N. Great Plains,corn,RCP8.5-NF-cooler,2048,1.545116482
5,N. Great Plains,corn,RCP8.5-NF-cooler,2049,0.593284118
5,N. Great Plains,corn,RCP8.5-NF-cooler,2050,0.108808555
5,N. Great Plains,corn,RCP8.5-NF-cooler,2051,0.342995707
5,N. Great Plains,corn,RCP8.5-NF-cooler,2052,11.20365115
5,N. Great Plains,corn,RCP8.5-NF-cooler,2053,4.352219398
5,N. Great Plains,corn,RCP8.5-NF-cooler,2054,6.06438817
5,N. Great Plains,corn,RCP8.5-NF-cooler,2055,7.923324871
5,N. Great Plains,corn,RCP8.5-NF-hotter,2021,9.968385693
5,N. Great Plains,corn,RCP8.5-NF-hotter,2022,0.2036657
5,N. Great Plains,corn,RCP8.5-NF-hotter,2023,0.505682098
5,N. Great Plains,corn,RCP8.5-NF-hotter,2024,0.217467627
5,N. Great Plains,corn,RCP8.5-NF-hotter,2025,0.341949837
5,N. Great Plains,corn,RCP8.5-NF-hotter,2026,0.261500832
5,N. Great Plains,corn,RCP8.5-NF-hotter,2027,3.311785424
5,N. Great Plains,corn,RCP8.5-NF-hotter,2028,7.545963708
5,N. Great Plains,corn,RCP8.5-NF-hotter,2029,11.18809197
5,N. Great Plains,corn,RCP8.5-NF-hotter,2030,5.797470968
5,N. Great Plains,corn,RCP8.5-NF-hotter,2031,1.559340057
5,N. Great Plains,corn,RCP8.5-NF-hotter,2032,7.388387688
5,N. Great Plains,corn,RCP8.5-NF-hotter,2033,0.391103945
5,N. Great Plains,corn,RCP8.5-NF-hotter,2034,5.050471161
5,N. Great Plains,corn,RCP8.5-NF-hotter,2035,0.112208909
5,N. Great Plains,corn,RCP8.5-NF-hotter,2036,2.76867203
5,N. Great Plains,corn,RCP8.5-NF-hotter,2037,2.003752497
5,N. Great Plains,corn,RCP8.5-NF-hotter,2038,5.95914999
5,N. Great Plains,corn,RCP8.5-NF-hotter,2039,1.582399064
5,N. Great Plains,corn,RCP8.5-NF-hotter,2040,12.21370579
5,N. Great Plains,corn,RCP8.5-NF-hotter,2041,3.372608179
5,N. Great Plains,corn,RCP8.5-NF-hotter,2042,12.32520584
5,N. Great Plains,corn,RCP8.5-NF-hotter,2043,10.74360006
5,N. Great Plains,corn,RCP8.5-NF-hotter,2044,11.84019786
5,N. Great Plains,corn,RCP8.5-NF-hotter,2045,10.6310028
5,N. Great Plains,corn,RCP8.5-NF-hotter,2046,11.81870418
5,N. Great Plains,corn,RCP8.5-NF-hotter,2047,2.206882731
5,N. Great Plains,corn,RCP8.5-NF-hotter,2048,3.632538384
5,N. Great Plains,corn,RCP8.5-NF-hotter,2049,2.138840007
5,N. Great Plains,corn,RCP8.5-NF-hotter,2050,0.105955459
5,N. Great Plains,corn,RCP8.5-NF-hotter,2051,1.026199645
5,N. Great Plains,corn,RCP8.5-NF-hotter,2052,10.94024737
5,N. Great Plains,corn,RCP8.5-NF-hotter,2053,4.797102681
5,N. Great Plains,corn,RCP8.5-NF-hotter,2054,5.813918004
5,N. Great Plains,corn,RCP8.5-NF-hotter,2055,5.213159791
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2021,3.088385034
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2022,1.086765552
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2023,1.909604974
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2024,2.44943438
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2025,1.627275925
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2026,1.047851861
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2027,0.748043161
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2028,3.475252165
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2029,3.127977824
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2030,2.224941607
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2031,1.979613508
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2032,2.240932251
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2033,0.665174882
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2034,3.560071009
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2035,0.825444683
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2036,4.256211165
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2037,2.708964966
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2038,3.557187173
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2039,1.550960341
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2040,3.717155915
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2041,1.865980981
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2042,3.872838918
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2043,2.557363633
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2044,2.008499433
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2045,3.190118718
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2046,4.427044209
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2047,1.653201532
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2048,3.12955836
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2049,3.248278268
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2050,1.513227149
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2051,3.964254847
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2052,3.489362042
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2053,2.807790986
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2054,2.054898662
6,S. Great Plains,corn,SSP3-4.5-NF-cooler,2055,0.975791311
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2021,2.637485048
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2022,1.342699485
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2023,1.962018366
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2024,3.023947778
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2025,1.292372489
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2026,1.287514719
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2027,1.02922387
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2028,4.252705089
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2029,3.367487008
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2030,2.209328267
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2031,2.026615483
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2032,2.431046057
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2033,0.778900762
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2034,3.691925776
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2035,1.10741987
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2036,4.865176707
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2037,2.713335019
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2038,3.838710553
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2039,1.411389326
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2040,3.638181165
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2041,2.142069507
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2042,3.799347528
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2043,3.106261933
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2044,2.264545528
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2045,3.190148048
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2046,4.222058836
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2047,1.348727222
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2048,3.150994006
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2049,2.702975266
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2050,1.570126626
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2051,3.540740078
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2052,2.710850653
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2053,2.365703197
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2054,1.750039515
6,S. Great Plains,corn,SSP3-4.5-NF-hotter,2055,0.82936298
6,S. Great Plains,corn,RCP4.5-NF-cooler,2021,2.392791628
6,S. Great Plains,corn,RCP4.5-NF-cooler,2022,0.33471995
6,S. Great Plains,corn,RCP4.5-NF-cooler,2023,1.563679235
6,S. Great Plains,corn,RCP4.5-NF-cooler,2024,2.304290645
6,S. Great Plains,corn,RCP4.5-NF-cooler,2025,0.737951234
6,S. Great Plains,corn,RCP4.5-NF-cooler,2026,0.783338928
6,S. Great Plains,corn,RCP4.5-NF-cooler,2027,0.274221422
6,S. Great Plains,corn,RCP4.5-NF-cooler,2028,2.274421004
6,S. Great Plains,corn,RCP4.5-NF-cooler,2029,2.589442835
6,S. Great Plains,corn,RCP4.5-NF-cooler,2030,1.5378696
6,S. Great Plains,corn,RCP4.5-NF-cooler,2031,1.200566476
6,S. Great Plains,corn,RCP4.5-NF-cooler,2032,2.565626201
6,S. Great Plains,corn,RCP4.5-NF-cooler,2033,0.201731719
6,S. Great Plains,corn,RCP4.5-NF-cooler,2034,3.534290903
6,S. Great Plains,corn,RCP4.5-NF-cooler,2035,0.619585101
6,S. Great Plains,corn,RCP4.5-NF-cooler,2036,4.167186423
6,S. Great Plains,corn,RCP4.5-NF-cooler,2037,1.573871338
6,S. Great Plains,corn,RCP4.5-NF-cooler,2038,2.897210521
6,S. Great Plains,corn,RCP4.5-NF-cooler,2039,0.191497602
6,S. Great Plains,corn,RCP4.5-NF-cooler,2040,5.118963404
6,S. Great Plains,corn,RCP4.5-NF-cooler,2041,0.711738849
6,S. Great Plains,corn,RCP4.5-NF-cooler,2042,5.561436861
6,S. Great Plains,corn,RCP4.5-NF-cooler,2043,2.618927203
6,S. Great Plains,corn,RCP4.5-NF-cooler,2044,3.338642482
6,S. Great Plains,corn,RCP4.5-NF-cooler,2045,3.296295608
6,S. Great Plains,corn,RCP4.5-NF-cooler,2046,7.030207689
6,S. Great Plains,corn,RCP4.5-NF-cooler,2047,0.512790835
6,S. Great Plains,corn,RCP4.5-NF-cooler,2048,3.139009141
6,S. Great Plains,corn,RCP4.5-NF-cooler,2049,2.694458739
6,S. Great Plains,corn,RCP4.5-NF-cooler,2050,0.650205531
6,S. Great Plains,corn,RCP4.5-NF-cooler,2051,6.35261553
6,S. Great Plains,corn,RCP4.5-NF-cooler,2052,5.696564681
6,S. Great Plains,corn,RCP4.5-NF-cooler,2053,4.446548515
6,S. Great Plains,corn,RCP4.5-NF-cooler,2054,4.654859022
6,S. Great Plains,corn,RCP4.5-NF-cooler,2055,2.421344195
6,S. Great Plains,corn,RCP4.5-NF-hotter,2021,1.958743845
6,S. Great Plains,corn,RCP4.5-NF-hotter,2022,0.828406547
6,S. Great Plains,corn,RCP4.5-NF-hotter,2023,1.755414892
6,S. Great Plains,corn,RCP4.5-NF-hotter,2024,2.226850768
6,S. Great Plains,corn,RCP4.5-NF-hotter,2025,0.483552106
6,S. Great Plains,corn,RCP4.5-NF-hotter,2026,1.116667221
6,S. Great Plains,corn,RCP4.5-NF-hotter,2027,0.385569568
6,S. Great Plains,corn,RCP4.5-NF-hotter,2028,3.131847127
6,S. Great Plains,corn,RCP4.5-NF-hotter,2029,3.790355232
6,S. Great Plains,corn,RCP4.5-NF-hotter,2030,2.642034103
6,S. Great Plains,corn,RCP4.5-NF-hotter,2031,1.983420519
6,S. Great Plains,corn,RCP4.5-NF-hotter,2032,3.460541888
6,S. Great Plains,corn,RCP4.5-NF-hotter,2033,0.133926812
6,S. Great Plains,corn,RCP4.5-NF-hotter,2034,4.405044364
6,S. Great Plains,corn,RCP4.5-NF-hotter,2035,0.648095785
6,S. Great Plains,corn,RCP4.5-NF-hotter,2036,4.71495421
6,S. Great Plains,corn,RCP4.5-NF-hotter,2037,2.465495026
6,S. Great Plains,corn,RCP4.5-NF-hotter,2038,3.388519441
6,S. Great Plains,corn,RCP4.5-NF-hotter,2039,0.187737386
6,S. Great Plains,corn,RCP4.5-NF-hotter,2040,5.161629382
6,S. Great Plains,corn,RCP4.5-NF-hotter,2041,1.822410399
6,S. Great Plains,corn,RCP4.5-NF-hotter,2042,5.819240612
6,S. Great Plains,corn,RCP4.5-NF-hotter,2043,4.102415219
6,S. Great Plains,corn,RCP4.5-NF-hotter,2044,4.53676971
6,S. Great Plains,corn,RCP4.5-NF-hotter,2045,5.101845498
6,S. Great Plains,corn,RCP4.5-NF-hotter,2046,7.446755677
6,S. Great Plains,corn,RCP4.5-NF-hotter,2047,0.816246895
6,S. Great Plains,corn,RCP4.5-NF-hotter,2048,3.567250764
6,S. Great Plains,corn,RCP4.5-NF-hotter,2049,3.274948678
6,S. Great Plains,corn,RCP4.5-NF-hotter,2050,0.395452551
6,S. Great Plains,corn,RCP4.5-NF-hotter,2051,5.687259235
6,S. Great Plains,corn,RCP4.5-NF-hotter,2052,5.335419633
6,S. Great Plains,corn,RCP4.5-NF-hotter,2053,4.159406296
6,S. Great Plains,corn,RCP4.5-NF-hotter,2054,4.411182983
6,S. Great Plains,corn,RCP4.5-NF-hotter,2055,1.963194461
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2021,2.400772906
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2022,0.897509642
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2023,1.729373853
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2024,2.646754166
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2025,1.399946178
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2026,1.010435848
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2027,1.027752584
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2028,4.136175038
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2029,3.499337768
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2030,2.561041951
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2031,2.467410483
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2032,2.645449359
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2033,0.823725559
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2034,3.636823495
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2035,0.754539433
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2036,4.673210334
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2037,3.12928799
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2038,4.171638494
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2039,1.758667712
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2040,4.288055833
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2041,2.437687866
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2042,4.390196949
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2043,3.83207742
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2044,2.626776819
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2045,3.965594336
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2046,5.230388065
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2047,1.776426866
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2048,3.6056185
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2049,3.993665975
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2050,1.922967171
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2051,4.822640197
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2052,3.874601915
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2053,3.485741605
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2054,2.564087755
6,S. Great Plains,corn,SSP5-8.5-NF-cooler,2055,1.224369156
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2021,1.659955909
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2022,0.687083698
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2023,1.423956017
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2024,3.163258208
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2025,1.122338732
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2026,1.347955451
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2027,0.927339133
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2028,4.549492877
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2029,3.823138821
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2030,2.206277751
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2031,2.901308199
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2032,2.800314615
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2033,1.190964607
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2034,3.746933706
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2035,0.841059319
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2036,5.018373052
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2037,3.041183079
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2038,4.49075017
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2039,1.533450463
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2040,3.881367837
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2041,2.588708756
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2042,4.612293982
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2043,3.997833581
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2044,2.564731353
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2045,4.642635805
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2046,5.793051754
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2047,1.775484101
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2048,3.953308633
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2049,3.964945135
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2050,2.321201067
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2051,4.886946901
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2052,3.567582622
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2053,3.551410719
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2054,2.804067822
6,S. Great Plains,corn,SSP5-8.5-NF-hotter,2055,1.204549817
6,S. Great Plains,corn,RCP8.5-NF-cooler,2021,1.63329673
6,S. Great Plains,corn,RCP8.5-NF-cooler,2022,0.221406271
6,S. Great Plains,corn,RCP8.5-NF-cooler,2023,1.033338161
6,S. Great Plains,corn,RCP8.5-NF-cooler,2024,1.722641977
6,S. Great Plains,corn,RCP8.5-NF-cooler,2025,0.370736868
6,S. Great Plains,corn,RCP8.5-NF-cooler,2026,0.671116593
